No.,label,Mnemonic,SubSpecies,Quadrat,PX,PY,PXE,PXN,PYE,PYN,UTM Northi,UTM Eastin,TreeID,Tag,StemID,StemTag,Census,DBH,HOM,Date,Codes,Stem,Status,geometry,easting_short,northing_short,tree_id
86630,Acacia drepanolobium,ACACDR,,1703,331.30569,50.5308,298.5680441,143.5986883,-21.90169629,45.53764869,31597.45634,263186.1363,160261,170089,328237,170089,1,48.0,0.48,11/13/11,,main,alive,POINT (263186.1363 31597.45634),263186.0,31597.0,39070
86648,Acacia drepanolobium,ACACDR,,1704,321.33356,72.2752,289.5813003,139.2764421,-31.32642823,65.13339719,31612.72984,263167.7249,160278,170108,328256,170108,1,16.0,0.5,11/13/11,,main,alive,POINT (263167.7249 31612.72984),263168.0,31613.0,38517
86655,Acacia drepanolobium,ACACDR,,1704,323.8269,79.0815,291.8282633,140.3571369,-34.27650057,71.26713935,31619.94428,263167.0218,160286,170116,328264,170116,1,54.0,0.47,11/13/11,,main,alive,POINT (263167.0218 31619.94428),263167.0,31620.0,38317
86658,Acacia drepanolobium,ACACDR,,1704,327.70404,79.4972,295.3222876,142.0376158,-34.4566785,71.64176236,31621.99938,263170.3356,160289,170119,328267,170119,1,32.0,0.5,11/13/11,L,main,alive,POINT (263170.3356 31621.99938),263170.0,31622.0,38242
86668,Acacia drepanolobium,ACACDR,,1704,335.1864,76.3621,302.0652855,145.2807146,-33.09782394,68.81645419,31622.41717,263178.4375,160298,170129,328277,170129,1,51.0,0.5,11/13/11,,main,alive,POINT (263178.4375 31622.41717),263178.0,31622.0,38287
86669,Acacia drepanolobium,ACACDR,,1704,336.68631,77.8141,303.4169834,145.9308245,-33.72716809,70.12497623,31624.3758,263179.1598,160299,170130,328278,170130,1,54.0,0.5,11/13/11,,main,alive,POINT (263179.1598 31624.3758),263179.0,31624.0,38198
86674,Acacia drepanolobium,ACACDR,,1704,339.30469,74.6132,305.7766307,147.0657158,-32.33979366,67.24037002,31622.62609,263182.9068,160304,170135,328283,170135,1,40.0,0.5,11/13/11,,main,alive,POINT (263182.9068 31622.62609),263183.0,31623.0,38220
86694,Acacia drepanolobium,ACACDR,,1705,322.97855,82.18105,291.0637422,139.9894344,-35.6199466,74.06041036,31622.36984,263164.9138,160324,170155,328303,170155,1,27.0,0.55,11/14/11,,main,alive,POINT (263164.9138 31622.36984),263165.0,31622.0,38265
86706,Acacia drepanolobium,ACACDR,,1705,326.69748,82.38376,294.4151898,141.6013399,-35.70780772,74.24308977,31624.16443,263168.1774,160337,170169,328317,170169,1,34.0,0.5,11/14/11,,main,alive,POINT (263168.1774 31624.16443),263168.0,31624.0,38179
86764,Acacia drepanolobium,ACACDR,,1705,330.8002,85.17361,298.1125036,143.3795925,-36.91701968,76.75726349,31628.45686,263170.6655,160393,170227,328375,170227,1,40.0,0.5,11/14/11,,main,alive,POINT (263170.6655 31628.45686),263171.0,31628.0,38035
86772,Acacia drepanolobium,ACACDR,,1705,339.7254,88.90209,306.1557687,147.2480652,-38.53306448,80.11731741,31635.68538,263177.0927,160401,170235,328383,170235,1,21.0,0.5,11/14/11,,main,alive,POINT (263177.0927 31635.68538),263177.0,31636.0,37730
86778,Acacia drepanolobium,ACACDR,,1705,335.1618,81.00159,302.0431163,145.2700521,-35.10873018,72.99749754,31626.58755,263176.4044,160406,170241,328389,170241,1,55.0,0.5,11/14/11,,main,alive,POINT (263176.4044 31626.58755),263176.0,31627.0,38078
86812,Acacia drepanolobium,ACACDR,,1706,329.64801,101.43273,297.0741661,142.8801958,-43.96425242,91.40975454,31642.60995,263162.5799,160435,170275,328423,170275,1,41.0,0.5,11/14/11,,main,alive,POINT (263162.5799 31642.60995),263163.0,31643.0,37419
86813,Acacia drepanolobium,ACACDR,,1706,322.60388,111.8615,290.7260949,139.8270402,-48.48442137,100.8080159,31648.95506,263151.7117,160436,170276,328424,170276,1,22.0,0.47,11/14/11,,main,alive,POINT (263151.7117 31648.95506),263152.0,31649.0,37203
86842,Acacia drepanolobium,ACACDR,,1706,334.13419,102.35783,301.1170486,144.8246525,-44.36522092,92.24344169,31645.38809,263166.2218,160463,170305,328453,170305,1,21.0,0.5,11/14/11,,main,alive,POINT (263166.2218 31645.38809),263166.0,31645.0,37364
86845,Acacia drepanolobium,ACACDR,,1706,330.53229,107.7517,297.8710668,143.2634716,-46.70310005,97.10432173,31648.68779,263160.638,160466,170308,328456,170308,1,69.0,0.5,11/14/11,,main,alive,POINT (263160.638 31648.68779),263161.0,31649.0,37164
86853,Acacia drepanolobium,ACACDR,,1706,338.8996,109.65823,305.4115693,146.8901365,-47.52945231,98.82245984,31654.0326,263167.3521,160473,170316,328464,170316,1,13.0,0.5,11/14/11,,main,alive,POINT (263167.3521 31654.0326),263167.0,31654.0,36919
86873,Acacia drepanolobium,ACACDR,,1707,328.93207,121.28156,296.428971,142.569884,-52.56738252,109.2972419,31660.18713,263153.3316,160493,170336,328484,170336,1,23.0,0.5,11/18/11,,main,alive,POINT (263153.3316 31660.18713),263153.0,31660.0,36805
86897,Acacia drepanolobium,ACACDR,,1707,334.27328,134.63879,301.2423946,144.8849386,-58.35684151,121.3345904,31674.53953,263152.3556,160515,170361,328508,170361,1,41.0,0.5,11/18/11,,main,alive,POINT (263152.3556 31674.53953),263152.0,31675.0,36195
86901,Acacia drepanolobium,ACACDR,,1707,334.66721,130.9799,301.5973988,145.0556807,-56.77095929,118.03725,31671.41293,263154.2964,160519,170365,328512,170365,1,16.0,0.5,11/18/11,,main,alive,POINT (263154.2964 31671.41293),263154.0,31671.0,36368
86922,Acacia drepanolobium,ACACDR,,1707,336.7254,132.11971,303.4522107,145.9477674,-57.26499011,119.0644308,31673.3322,263155.6572,160532,170386,328533,170386,1,36.0,0.5,11/18/11,,main,alive,POINT (263155.6572 31673.3322),263156.0,31673.0,36245
86924,Acacia drepanolobium,ACACDR,,1707,339.13489,133.5439,305.6236094,146.9921189,-57.88228049,120.3478909,31675.66001,263157.2113,160534,170388,328535,170388,1,42.0,0.5,11/18/11,M,main,alive,POINT (263157.2113 31675.66001),263157.0,31676.0,36106
86936,Acacia drepanolobium,ACACDR,,1707,337.46719,120.74109,304.1207015,146.2692833,-52.3331252,108.8101779,31663.39946,263161.2576,160545,170400,328547,170400,1,24.0,0.47,11/18/11,,main,alive,POINT (263161.2576 31663.39946),263161.0,31663.0,36663
86961,Acacia drepanolobium,ACACDR,,1708,321.72391,150.21449,289.9330782,139.4456325,-65.10785774,135.3711929,31683.13683,263134.2952,160566,170425,328572,170425,1,47.0,0.5,11/18/11,,main,alive,POINT (263134.2952 31683.13683),263134.0,31683.0,35783
87032,Acacia drepanolobium,ACACDR,,1709,326.15555,169.4231,293.9268101,141.3664497,-73.43349562,152.681723,31702.36817,263129.9633,160630,170496,328643,170496,1,77.0,0.5,11/18/11,,main,alive,POINT (263129.9633 31702.36817),263130.0,31702.0,34959
87053,Acacia drepanolobium,ACACDR,,1709,325.79514,175.59621,293.6020136,141.2102363,-76.10912277,158.2448432,31707.77508,263126.9629,160648,170517,328664,170517,1,15.0,0.49,11/18/11,M,main,alive,POINT (263126.9629 31707.77508),263127.0,31708.0,34684
87115,Acacia drepanolobium,ACACDR,,1710,325.84589,186.80154,293.6477488,141.232233,-80.96587814,168.3429295,31717.89516,263122.1519,160701,170581,328728,170581,1,65.0,0.5,11/19/11,M,main,alive,POINT (263122.1519 31717.89516),263122.0,31718.0,34237
87151,Acacia drepanolobium,ACACDR,,1710,335.88849,192.6933,302.6979992,145.5850233,-83.51955903,173.6525011,31727.55752,263128.6484,160728,170617,328764,170617,1,81.0,0.5,11/19/11,,main,alive,POINT (263128.6484 31727.55752),263129.0,31728.0,33839
87165,Acacia drepanolobium,ACACDR,,1710,332.41949,183.97971,299.571785,144.0814456,-79.74280501,165.7999359,31718.20138,263129.299,160737,170631,328778,170631,1,17.0,0.5,11/19/11,,main,alive,POINT (263129.299 31718.20138),263129.0,31718.0,34335
87206,Acacia drepanolobium,ACACDR,,1711,327.21588,213.89101,294.8823646,141.8260313,-92.7073377,192.7555802,31742.90161,263111.645,160773,170673,328820,170673,1,54.0,0.5,11/19/11,,main,alive,POINT (263111.645 31742.90161),263112.0,31743.0,33161
87208,Acacia drepanolobium,ACACDR,,1711,332.7865,214.8689,299.9025293,144.2405197,-93.13118711,193.636841,31746.19736,263116.2413,160775,170675,328822,170675,1,12.0,0.48,11/19/11,,main,alive,POINT (263116.2413 31746.19736),263116.0,31746.0,32953
87227,Acacia drepanolobium,ACACDR,,1712,322.0769,220.06502,290.2511879,139.5986298,-95.38335494,198.3195115,31746.23814,263104.3378,160793,170697,328844,170697,1,24.0,0.5,11/11/11,,main,alive,POINT (263104.3378 31746.23814),263104.0,31746.0,33001
87241,Acacia drepanolobium,ACACDR,,1712,323.11365,229.9787,291.1854924,140.0479911,-99.68026709,207.2535809,31755.62157,263100.9752,160804,170720,328867,170720,1,20.0,0.5,11/11/11,,main,alive,POINT (263100.9752 31755.62157),263101.0,31756.0,32442
87262,Acacia drepanolobium,ACACDR,,1712,338.87231,233.6617,305.3869759,146.8783082,-101.2765994,210.5726489,31765.77096,263113.5804,160825,170748,328895,170748,1,46.0,0.5,11/11/11,,main,alive,POINT (263113.5804 31765.77096),263114.0,31766.0,32002
87287,Acacia drepanolobium,ACACDR,,1713,327.66107,243.09998,295.2835636,142.0189912,-105.3674577,219.0782945,31769.41729,263099.3861,160850,170774,328921,170774,1,11.0,0.5,11/21/11,,main,alive,POINT (263099.3861 31769.41729),263099.0,31769.0,31801
87297,Acacia drepanolobium,ACACDR,,1713,322.66309,254.7999,290.7794541,139.8527037,-110.4385845,229.6220985,31777.7948,263089.8109,160860,170784,328931,170784,1,62.0,0.5,11/21/11,,main,alive,POINT (263089.8109 31777.7948),263090.0,31778.0,31347
87298,Acacia drepanolobium,ACACDR,,1713,322.95834,252.2144,291.0455292,139.9806747,-109.3179445,227.2920821,31775.59276,263091.1976,160861,170785,328932,170785,1,38.0,0.5,11/21/11,,main,alive,POINT (263091.1976 31775.59276),263091.0,31776.0,31442
87331,Acacia drepanolobium,ACACDR,,1713,328.63428,253.41811,296.1606068,142.4408121,-109.8396716,228.3768487,31779.13766,263095.7909,160891,170818,328965,170818,1,20.0,0.5,11/21/11,,main,alive,POINT (263095.7909 31779.13766),263096.0,31779.0,31320
87337,Acacia drepanolobium,ACACDR,,1713,332.74911,256.4906,299.8688339,144.2243136,-111.171389,231.1457336,31783.69005,263098.1674,160897,170824,328971,170824,1,23.0,0.5,11/21/11,,main,alive,POINT (263098.1674 31783.69005),263098.0,31784.0,31073
87364,Acacia drepanolobium,ACACDR,,1713,332.72971,246.69122,299.8513509,144.215905,-106.9240182,222.3146697,31774.85057,263102.3973,160923,170853,329000,170853,1,21.0,0.5,11/21/11,M,main,alive,POINT (263102.3973 31774.85057),263102.0,31775.0,31500
87383,Acacia drepanolobium,ACACDR,,1714,324.04105,260.83356,292.0212523,140.4499565,-113.0537694,235.0595483,31783.8295,263088.4375,160937,170872,329019,170872,1,33.0,0.5,11/21/11,,main,alive,POINT (263088.4375 31783.8295),263088.0,31784.0,31041
87393,Acacia drepanolobium,ACACDR,,1714,327.77875,269.18149,295.3896152,142.0699975,-116.6720345,242.5825858,31792.97258,263088.1876,160946,170882,329029,170882,1,31.0,0.5,11/21/11,,main,alive,POINT (263088.1876 31792.97258),263088.0,31793.0,30566
87422,Acacia drepanolobium,ACACDR,,1714,336.83099,279.10721,303.547367,145.9935335,-120.9741652,251.5275055,31805.84104,263092.0432,160976,170917,329064,170917,1,43.0,0.5,11/21/11,,main,alive,POINT (263092.0432 31805.84104),263092.0,31806.0,29835
87425,Acacia drepanolobium,ACACDR,,1714,337.68991,274.3541,304.3214136,146.3658174,-118.9140123,247.2440694,31801.92989,263094.8774,160979,170920,329067,170920,1,80.0,0.32,11/21/11,,main,alive,POINT (263094.8774 31801.92989),263095.0,31802.0,30086
87433,Acacia drepanolobium,ACACDR,,1714,330.5506,263.59531,297.8875675,143.2714077,-114.2508019,237.5483987,31789.13981,263093.1068,160987,170928,329075,170928,1,20.0,0.5,11/21/11,,main,alive,POINT (263093.1068 31789.13981),263093.0,31789.0,30807
87473,Acacia drepanolobium,ACACDR,,1714,338.34521,263.61169,304.9119608,146.6498458,-114.2579016,237.5631601,31792.53301,263100.1241,161023,170968,329115,170968,1,38.0,0.5,11/21/11,,main,alive,POINT (263100.1241 31792.53301),263100.0,31793.0,30538
87484,Acacia drepanolobium,ACACDR,,1715,324.09668,295.59039,292.0713853,140.4740684,-128.1185128,266.3819163,31815.17598,263073.4229,161033,170979,329126,170979,1,31.0,0.5,11/22/11,,main,alive,POINT (263073.4229 31815.17598),263073.0,31815.0,29339
87510,Acacia drepanolobium,ACACDR,,1715,339.06039,291.3692,305.556471,146.9598282,-126.2889114,262.577839,31817.85767,263088.7376,161055,171005,329152,171005,1,10.0,0.47,11/22/11,,main,alive,POINT (263088.7376 31817.85767),263089.0,31818.0,29107
87512,Acacia drepanolobium,ACACDR,,1715,332.84451,280.37579,299.9548071,144.2656631,-121.5240091,252.670732,31805.2564,263087.9008,161057,171007,329154,171007,1,14.0,0.5,11/22/11,,main,alive,POINT (263087.9008 31805.2564),263088.0,31805.0,29834
87513,Acacia drepanolobium,ACACDR,,1715,332.01199,285.81729,299.2045517,143.9048218,-123.8825326,257.5745356,31809.79936,263084.792,161058,171008,329155,171008,1,25.0,0.5,11/22/11,,main,alive,POINT (263084.792 31809.79936),263085.0,31810.0,29620
87597,Acacia drepanolobium,ACACDR,,1718,325.3811,340.58566,293.2288866,141.0307779,-147.6209299,306.9310229,31856.2818,263055.078,161134,171097,329244,171097,1,19.0,0.5,11/23/11,,main,alive,POINT (263055.078 31856.2818),263055.0,31856.0,27134
87652,Acacia drepanolobium,ACACDR,,1723,338.6572,444.57095,305.1931218,146.7850725,-192.6915451,400.6411088,31955.74618,263021.9716,161188,171162,329309,171162,1,65.0,0.47,11/24/11,,main,alive,POINT (263021.9716 31955.74618),263022.0,31956.0,20535
87685,Acacia drepanolobium,ACACDR,,1801,351.01779,14.1675,316.3323123,152.1425552,-6.140656434,12.76755242,31573.23011,263219.6617,161216,180011,329342,180011,1,42.0,0.5,11/13/11,,main,alive,POINT (263219.6617 31573.23011),263220.0,31573.0,39807
87689,Acacia drepanolobium,ACACDR,,1801,358.8674,10.1306,323.4062708,155.5448321,-4.39093235,9.129554724,31572.99439,263228.4853,161220,180015,329346,180015,1,104.0,0.5,11/13/11,,main,alive,POINT (263228.4853 31572.99439),263228.0,31573.0,39776
87708,Acacia drepanolobium,ACACDR,,1802,345.14072,38.378,311.0359792,149.5952414,-16.63427652,34.58571567,31592.50096,263203.8717,161238,180034,329365,180034,1,62.0,0.5,11/13/11,,main,alive,POINT (263203.8717 31592.50096),263204.0,31593.0,39115
87746,Acacia drepanolobium,ACACDR,,1804,341.09048,69.56688,307.3859597,147.8397354,-30.15255404,62.69269717,31618.85243,263186.7034,161286,180121,329453,180121,1,71.0,0.5,11/13/11,,main,alive,POINT (263186.7034 31618.85243),263187.0,31619.0,38397
87763,Acacia drepanolobium,ACACDR,,1804,342.47238,74.1899,308.6313086,148.4386959,-32.15632164,66.85889799,31623.61759,263185.945,161304,180139,329471,180139,1,37.0,0.5,11/13/11,,main,alive,POINT (263185.945 31623.61759),263186.0,31624.0,38199
87766,Acacia drepanolobium,ACACDR,,1804,340.65198,78.5619,306.9907896,147.6496752,-34.05128899,70.79888311,31626.76856,263182.4095,161307,180142,329474,180142,1,92.0,0.5,11/13/11,,main,alive,POINT (263182.4095 31626.76856),263182.0,31627.0,38079
87788,Acacia drepanolobium,ACACDR,,1804,347.48566,74.4935,313.1492062,150.6116149,-32.28791178,67.13249806,31626.06411,263190.3313,161327,180164,329496,180164,1,38.0,0.5,11/13/11,,main,alive,POINT (263190.3313 31626.06411),263190.0,31626.0,38094
87807,Acacia drepanolobium,ACACDR,,1804,351.54941,77.5872,316.8114008,152.3729766,-33.62882223,69.92049713,31630.61347,263192.6526,161345,180183,329515,180183,1,49.0,0.5,11/13/11,,main,alive,POINT (263192.6526 31630.61347),263193.0,31631.0,37815
87821,Acacia drepanolobium,ACACDR,,1804,350.63071,68.24869,315.9834812,151.9747821,-29.58120751,61.50476282,31621.79954,263195.8723,161355,180197,329529,180197,1,39.0,0.5,11/13/11,,main,alive,POINT (263195.8723 31621.79954),263196.0,31622.0,38302
87822,Acacia drepanolobium,ACACDR,,1804,354.0498,69.83995,319.0647172,153.4567272,-30.27091148,62.93878402,31624.71551,263198.2638,161356,180198,329530,180198,1,66.0,0.5,11/13/11,,main,alive,POINT (263198.2638 31624.71551),263198.0,31625.0,38141
87875,Acacia drepanolobium,ACACDR,,1805,353.9313,84.18893,318.9579267,153.4053654,-36.49022726,75.86988368,31637.59525,263191.9377,161406,180251,329583,180251,1,37.0,0.5,11/14/11,,main,alive,POINT (263191.9377 31637.59525),263192.0,31638.0,37661
87881,Acacia drepanolobium,ACACDR,,1805,357.41321,87.16763,322.0957751,154.9145388,-37.78129296,78.55424636,31641.78879,263193.7845,161412,180257,329589,180257,1,95.0,0.5,11/14/11,,main,alive,POINT (263193.7845 31641.78879),263194.0,31642.0,37344
87891,Acacia drepanolobium,ACACDR,,1806,340.62305,108.10818,306.9647183,147.637136,-46.8576101,97.42557651,31653.38271,263169.5771,161421,180267,329599,180267,1,79.0,0.53,11/14/11,,main,alive,POINT (263169.5771 31653.38271),263170.0,31653.0,37059
87916,Acacia drepanolobium,ACACDR,,1806,343.40128,118.8838,309.4684202,148.8413114,-51.52811515,107.1364142,31664.29773,263167.4103,161443,180292,329624,180292,1,37.0,0.45,11/14/11,,main,alive,POINT (263167.4103 31664.29773),263167.0,31664.0,36606
87922,Acacia drepanolobium,ACACDR,,1806,349.13812,112.2051,314.63838,151.3278449,-48.63334881,101.1176634,31660.76551,263175.475,161449,180298,329630,180298,1,80.0,0.49,11/14/11,,main,alive,POINT (263175.475 31660.76551),263175.0,31661.0,36759
87927,Acacia drepanolobium,ACACDR,,1806,354.2124,119.8765,319.21125,153.5272033,-51.9583837,108.0310215,31669.87822,263176.7229,161455,180308,329640,180308,1,63.0,0.5,11/14/11,,main,alive,POINT (263176.7229 31669.87822),263177.0,31670.0,36346
87951,Acacia drepanolobium,ACACDR,,1806,359.42871,108.59006,323.9121155,155.7881222,-47.06647261,97.85984001,31661.96796,263186.3156,161477,180332,329664,180332,1,16.0,0.5,11/14/11,,main,alive,POINT (263186.3156 31661.96796),263186.0,31662.0,36628
87989,Acacia drepanolobium,ACACDR,,1807,346.17191,135.4541,311.9652731,150.0421928,-58.71022345,122.0693363,31680.43153,263162.725,161512,180370,329702,180370,1,20.0,0.5,11/18/11,,main,alive,POINT (263162.725 31680.43153),263163.0,31680.0,35903
88007,Acacia drepanolobium,ACACDR,,1807,357.38181,131.49091,322.0674779,154.900929,-56.99244768,118.497765,31681.71869,263174.545,161530,180388,329720,180388,1,59.0,0.5,11/18/11,,main,alive,POINT (263174.545 31681.71869),263175.0,31682.0,35871
88035,Acacia drepanolobium,ACACDR,,1808,342.27707,149.44453,308.4552979,148.3540422,-64.77413197,134.6773157,31691.35136,263153.1512,161555,180416,329748,180416,1,58.0,0.5,11/18/11,,main,alive,POINT (263153.1512 31691.35136),263153.0,31691.0,35491
88073,Acacia drepanolobium,ACACDR,,1809,340.69241,168.56256,307.0272246,147.6671988,-73.06050952,151.9062164,31707.89342,263143.4367,161594,180467,329799,180467,1,19.0,0.5,11/18/11,,main,alive,POINT (263143.4367 31707.89342),263143.0,31708.0,34747
88077,Acacia drepanolobium,ACACDR,,1809,343.56918,169.54601,309.6197294,148.9140848,-73.48676882,152.7924878,31710.02657,263145.603,161597,180471,329803,180471,1,18.0,0.5,11/18/11,,main,alive,POINT (263145.603 31710.02657),263146.0,31710.0,34632
88083,Acacia drepanolobium,ACACDR,,1809,346.23477,166.3703,312.0219217,150.0694384,-72.11031256,149.9305824,31708.32002,263149.3816,161603,180477,329809,180477,1,40.0,0.5,11/18/11,,main,alive,POINT (263149.3816 31708.32002),263149.0,31708.0,34723
88121,Acacia drepanolobium,ACACDR,,1809,349.13333,170.1853,314.6340633,151.3257688,-73.76385795,153.3686069,31713.01438,263150.3402,161636,180515,329847,180515,1,28.0,0.5,11/18/11,,main,alive,POINT (263150.3402 31713.01438),263150.0,31713.0,34482
88229,Acacia drepanolobium,ACACDR,,1811,358.3988,211.2079,322.983975,155.3417256,-91.54439034,190.3375991,31753.99932,263140.9096,161738,180623,329955,180623,1,88.0,0.5,11/19/11,,main,alive,POINT (263140.9096 31753.99932),263141.0,31754.0,32596
88245,Acacia drepanolobium,ACACDR,,1812,347.99094,225.12399,313.6045575,150.8306197,-97.57607748,202.8785843,31762.0292,263125.4985,161753,180639,329971,180639,1,23.0,0.5,11/19/11,,main,alive,POINT (263125.4985 31762.0292),263125.0,31762.0,32183
88266,Acacia drepanolobium,ACACDR,,1812,354.1366,230.6254,319.1429401,153.4943491,-99.96056795,207.8363779,31769.65073,263128.6524,161769,180660,329992,180660,1,74.0,0.5,11/19/11,,main,alive,POINT (263128.6524 31769.65073),263129.0,31770.0,31754
88291,Acacia drepanolobium,ACACDR,,1813,349.00247,248.72659,314.5161341,151.2690498,-107.8062139,224.1489166,31783.73797,263116.1799,161791,180685,330017,180685,1,38.0,0.5,11/19/11,,main,alive,POINT (263116.1799 31783.73797),263116.0,31784.0,31014
